Year,P_INCID_NO,ACTUAL_DTE,PRIMARY_STREET_NUM,PRIMARY_STREET_NAME,PRIMARY_CITY,PRIMARY_STATE_CD,PRIMARY_ZIP_CD,PRIMARY_ADDR_NO,LATITUDE,LONGITUDE,IBR_TYPE,IBR_TYPE_DESC
2013,2013000000004,1/1/2013 0:05:00,98,MILLBURY ST,Worcester,MA,01610,2003000000319,42.252563,-71.799394,13C,Assault - Intimidation
2013,2013000000025,1/1/2013 0:46:00,500,GRAFTON ST,Worcester,MA,01604,2001000009305,42.250422,-71.779667,23C,Shoplifting
2013,2013000000035,1/1/2013 1:18:00,64,WATER ST,Worcester,MA,01604,2003000008325,42.257,-71.795761,90C,Disorderly Conduct
2013,2013000000035,1/1/2013 1:18:00,64,WATER ST,Worcester,MA,01604,2003000008325,42.257,-71.795761,13A,Aggravated Assault
2013,2013000000035,1/1/2013 1:18:00,64,WATER ST,Worcester,MA,01604,2003000008325,42.257,-71.795761,90N,Resisting Arrest
2013,2013000000038,1/1/2013 1:36:00,82,NORFOLK ST,Worcester,MA,01604,2003000002346,42.262243,-71.78299,13A,Aggravated Assault
2013,2013000000044,1/1/2013 1:41:00,731,MAIN ST,Worcester,MA,01610,2003000003618,42.257639,-71.808375,23H,All Other Thefts
2013,2013000000044,1/1/2013 1:41:00,731,MAIN ST,Worcester,MA,01610,2003000003618,42.257639,-71.808375,520,Weapon Law Violation
2013,2013000000044,1/1/2013 1:41:00,731,MAIN ST,Worcester,MA,01610,2003000003618,42.257639,-71.808375,90G,Liquor Law Violation
2013,2013000000044,1/1/2013 1:41:00,731,MAIN ST,Worcester,MA,01610,2003000003618,42.257639,-71.808375,35A,Drug/Narcotic Violations
2013,2013000000048,1/1/2013 1:49:00,17,FEDERAL ST,Worcester,MA,01608,2002000000433,42.261199,-71.802673,13B,Simple Assault
2013,2013000000052,1/1/2013 1:55:00,64,JENNINGS ST,Worcester,MA,01604,2004000007131,42.252592,-71.757972,13B,Simple Assault
2013,2013000000063,1/1/2013 2:07:00,192,PLEASANT ST,Worcester,MA,01609,2003000025292,42.263758,-71.808994,90D,Driving Under the Influence
2013,2013000000070,1/1/2013 2:12:00,180,GRAND ST,Worcester,MA,01610,2004000000533,42.24533,-71.814592,13B,Simple Assault
2013,2013000000070,1/1/2013 2:12:00,180,GRAND ST,Worcester,MA,01610,2004000000533,42.24533,-71.814592,220,Burglary/Breaking & Entering
2013,2013000000082,1/1/2013 2:31:00,6,HOOPER ST,Worcester,MA,01605,2003000003525,42.272836,-71.789741,90C,Disorderly Conduct
2013,2013000000082,1/1/2013 2:31:00,6,HOOPER ST,Worcester,MA,01605,2003000003525,42.272836,-71.789741,90G,Liquor Law Violation
2013,2013000000096,1/1/2013 3:06:00,30,CHANDLER ST,Worcester,MA,01609,2003000001258,42.260117,-71.806604,90J,Trespass of Real Property
2013,2013000000099,1/1/2013 3:12:00,455,MAIN ST,Worcester,MA,01608,2001000008024,42.262621,-71.802151,13A,Aggravated Assault
2013,2013000000107,1/1/2013 3:21:00,28,KENWOOD AV,Worcester,MA,01605,2011000000647,42.293492,-71.792815,13B,Simple Assault
2013,2013000000107,1/1/2013 3:21:00,28,KENWOOD AV,Worcester,MA,01605,2011000000647,42.293492,-71.792815,290,Destruction/Damage/Vandalism of Property
2013,2013000000108,1/1/2013 3:21:00,5,FAIRBANKS ST,Worcester,MA,01610,2003000005326,42.244615,-71.79442,220,Burglary/Breaking & Entering
2013,2013000000114,1/1/2013 3:39:00,52,COUNTRY CLUB BLVD,Worcester,MA,01605,2002000000852,42.297798,-71.775136,13B,Simple Assault
2013,2013000000116,1/1/2013 3:43:00,687,MILLBURY ST,Worcester,MA,01607,2003000000231,42.238376,-71.797994,13B,Simple Assault
2013,2013000000126,1/1/2013 4:05:00,16,LAUREL ST,Worcester,MA,01608,2002000000533,42.270086,-71.795536,13B,Simple Assault
2013,2013000000138,1/1/2013 4:43:00,7,OLIVER ST,Worcester,MA,01603,2003000006585,42.250357,-71.8274,90J,Trespass of Real Property
2013,2013000000138,1/1/2013 4:43:00,7,OLIVER ST,Worcester,MA,01603,2003000006585,42.250357,-71.8274,90N,Resisting Arrest
2013,2013000000145,1/1/2013 5:30:00,64,VERNON ST,Worcester,MA,01610,2003000001289,42.250238,-71.795187,120,Robbery
2013,2013000000146,1/1/2013 5:40:00,500,GRAFTON ST,Worcester,MA,01604,2001000009305,42.250422,-71.779667,120,Robbery
