Year,P_INCID_NO,ACTUAL_DTE,PRIMARY_STREET_NUM,PRIMARY_STREET_NAME,PRIMARY_CITY,PRIMARY_STATE_CD,PRIMARY_ZIP_CD,PRIMARY_ADDR_NO,LATITUDE,LONGITUDE,IBR_TYPE,IBR_TYPE_DESC
2010,2010000001008,1/3/2010 14:00:00,97,STERLING ST,Worcester,MA,01610,2003000014265,42.24462,-71.798954,290,Destruction/Damage/Vandalism of Property
2010,2010000001013,1/1/2010 0:00:00,128,MAYWOOD ST,Worcester,MA,01603,2001000007726,42.254201,-71.830655,290,Destruction/Damage/Vandalism of Property
2010,2010000001020,1/4/2010 7:55:00,30,MAJOR TAYLOR BLVD,Worcester,MA,01608,2006000002328,42.266814,-71.797704,23F,Theft from Motor Vehicle
2010,2010000001021,1/4/2010 13:39:00,328,PLEASANT ST,Worcester,MA,01609,2001000007426,42.263889,-71.813486,35A,Drug/Narcotic Violations
2010,2010000001032,1/4/2010 14:13:00,463,CHANDLER ST,Worcester,MA,01602,2005000009562,42.266585,-71.83772,220,Burglary/Breaking & Entering
2010,2010000001040,1/4/2010 14:37:00,249,SHREWSBURY ST,Worcester,MA,01604,2003000005143,42.267185,-71.782483,220,Burglary/Breaking & Entering
2010,2010000001045,1/4/2010 14:49:00,176,MORELAND ST,Worcester,MA,01609,2003000005552,42.288899,-71.842883,290,Destruction/Damage/Vandalism of Property
2010,2010000001050,1/4/2010 15:15:00,21,STONELAND RD,Worcester,MA,01603,2004000009698,42.245813,-71.826733,23H,All Other Thefts
2010,2010000001058,1/4/2010 15:36:00,55,PENN AV,Worcester,MA,01604,2003000000484,42.255067,-71.790289,13B,Simple Assault
2010,2010000001058,1/4/2010 15:36:00,55,PENN AV,Worcester,MA,01604,2003000000484,42.255067,-71.790289,90C,Disorderly Conduct
2010,2010000001065,1/1/2010 15:00:00,74,AIRLIE ST,Worcester,MA,01606,2003000003790,42.307406,-71.794953,23F,Theft from Motor Vehicle
2010,2010000001066,1/4/2010 16:01:00,70,CHESTER ST,Worcester,MA,01605,2003000029156,42.305031,-71.827372,13A,Aggravated Assault
2010,2010000001071,1/4/2010 16:23:00,221,PARK AV,Worcester,MA,01609,2001000008290,42.270981,-71.8151,23C,Shoplifting
2010,2010000001074,1/4/2010 16:31:00,24,ELLSWORTH ST,Worcester,MA,01610,2003000001640,42.252251,-71.801313,23G,Theft of Motor Vehicle Parts
2010,2010000001095,1/4/2010 17:43:00,1039,MAIN ST,Worcester,MA,01603,2003000006578,42.245968,-71.829604,13C,Assault - Intimidation
2010,2010000001104,1/4/2010 18:32:00,1,MAJOR TAYLOR BLVD,Worcester,MA,01608,2006000002159,42.266283,-71.798724,35A,Drug/Narcotic Violations
2010,2010000001107,1/4/2010 18:47:00,83,CANTERBURY ST,Worcester,MA,01603,2003000011478,42.2480845,-71.8154755,23F,Theft from Motor Vehicle
2010,2010000001127,1/4/2010 20:22:00,1340,MAIN ST,Worcester,MA,01603,2003000021430,42.241639,-71.849467,120,Robbery
2010,2010000001138,1/4/2010 21:26:00,80,SEYMOUR ST,Worcester,MA,01610,2003000003169,42.248719,-71.795553,220,Burglary/Breaking & Entering
2010,2010000001143,1/4/2010 21:50:00,155,SHREWSBURY ST,Worcester,MA,01604,2001000006605,42.264759,-71.787185,35A,Drug/Narcotic Violations
2010,2010000001143,1/4/2010 21:50:00,155,SHREWSBURY ST,Worcester,MA,01604,2001000006605,42.264759,-71.787185,90G,Liquor Law Violation
2010,2010000001165,1/5/2010 0:37:00,102,GREEN ST,Worcester,MA,01604,2003000001785,42.257579,-71.797767,90C,Disorderly Conduct
2010,2010000001187,1/5/2010 3:24:00,263,GRAFTON ST,Worcester,MA,01604,2003000001495,42.257605,-71.789131,13B,Simple Assault
2010,2010000001206,1/4/2010 15:00:00,324,HIGHLAND ST,Worcester,MA,01609,2003000017864,42.270235,-71.823045,23F,Theft from Motor Vehicle
2010,2010000001209,1/5/2010 8:19:00,8,TALLAWANDA DR,Worcester,MA,01603,2001000003357,42.245237,-71.847625,23G,Theft of Motor Vehicle Parts
2010,2010000001214,1/5/2010 8:32:00,216,MOUNTAIN ST E,Worcester,MA,01606,2003000003427,42.316984,-71.776353,26C,Impersonation
2010,2010000001225,1/5/2010 9:14:00,22,INDIAN HILL RD,Worcester,MA,01606,2003000001473,42.306486,-71.809871,23H,All Other Thefts
2010,2010000001226,1/5/2010 9:24:00,221,PARK AV,Worcester,MA,01609,2001000008290,42.270981,-71.8151,23C,Shoplifting
2010,2010000001227,1/5/2010 9:30:00,123,RODNEY ST,Worcester,MA,01605,2003000023314,42.276759,-71.785342,26C,Impersonation
2010,2010000001234,1/5/2010 10:19:00,648,MAIN ST,Worcester,MA,01608,2001000005150,42.259579,-71.805256,35A,Drug/Narcotic Violations
2010,2010000001243,1/5/2010 11:07:00,23,DELLWOOD RD,Worcester,MA,01602,2004000010538,42.276316,-71.84415,220,Burglary/Breaking & Entering
2010,2010000001256,1/5/2010 12:13:00,35,BARCLAY ST,Worcester,MA,01604,2003000001688,42.253793,-71.788767,13B,Simple Assault
2010,2010000001256,1/5/2010 12:13:00,35,BARCLAY ST,Worcester,MA,01604,2003000001688,42.253793,-71.788767,35A,Drug/Narcotic Violations
2010,2010000001256,1/5/2010 12:13:00,35,BARCLAY ST,Worcester,MA,01604,2003000001688,42.253793,-71.788767,520,Weapon Law Violation
2010,2010000001272,1/5/2010 7:00:00,1350,MAIN ST,Worcester,MA,01603,2003000002861,42.241554,-71.850408,23F,Theft from Motor Vehicle
2010,2010000001272,1/5/2010 7:00:00,1350,MAIN ST,Worcester,MA,01603,2003000002861,42.241554,-71.850408,26B,Credit Card/Automatic Teller Fraud
2010,2010000001281,1/5/2010 13:58:00,15,GRAND ST,Worcester,MA,01610,2005000000408,42.250118,-71.82092,35A,Drug/Narcotic Violations
2010,2010000001281,1/5/2010 13:58:00,15,GRAND ST,Worcester,MA,01610,2005000000408,42.250118,-71.82092,90N,Resisting Arrest
2010,2010000001294,1/5/2010 14:45:00,25,ENDICOTT ST,Worcester,MA,01610,2003000012958,42.250959,-71.80339,13B,Simple Assault
2010,2010000001307,1/4/2010 15:30:00,62,LAKEWOOD ST,Worcester,MA,01603,2003000029037,42.247041,-71.836315,23G,Theft of Motor Vehicle Parts
2010,2010000001313,1/5/2010 15:59:00,224,CHANDLER ST,Worcester,MA,01609,2003000011056,42.260902,-71.819336,23H,All Other Thefts
2010,2010000001331,1/5/2010 17:02:00,41,HARRINGTON WAY,Worcester,MA,01604,2003000018974,42.258761,-71.769877,13C,Assault - Intimidation
2010,2010000001339,1/5/2010 17:29:00,8,SIGOURNEY ST,Worcester,MA,01605,2003000007079,42.283085,-71.80046,13C,Assault - Intimidation
2010,2010000001355,1/5/2010 18:16:00,500,GRAFTON ST,Worcester,MA,01604,2001000009305,42.250422,-71.779667,23C,Shoplifting
2010,2010000001368,1/5/2010 19:12:00,189,TACOMA ST,Worcester,MA,01605,2003000015842,42.306462,-71.773122,90J,Trespass of Real Property
2010,2010000001373,1/5/2010 19:26:00,25,PERKINS ST,Worcester,MA,01605,2003000003221,42.278783,-71.792082,23H,All Other Thefts
2010,2010000001374,1/5/2010 19:31:00,59,HARDING ST,Worcester,MA,01604,2003000016644,42.2597519,-71.7946671,240,Motor Vehicle Theft
2010,2010000001374,1/5/2010 19:31:00,59,HARDING ST,Worcester,MA,01604,2003000016644,42.2597519,-71.7946671,90C,Disorderly Conduct
2010,2010000001374,1/5/2010 19:31:00,59,HARDING ST,Worcester,MA,01604,2003000016644,42.2597519,-71.7946671,90N,Resisting Arrest
2010,2010000001379,1/5/2010 19:55:00,38,CORAL ST,Worcester,MA,01604,2003000000490,42.255719,-71.791964,13B,Simple Assault
2010,2010000001379,1/5/2010 19:55:00,38,CORAL ST,Worcester,MA,01604,2003000000490,42.255719,-71.791964,90C,Disorderly Conduct
2010,2010000001379,1/5/2010 19:55:00,38,CORAL ST,Worcester,MA,01604,2003000000490,42.255719,-71.791964,90N,Resisting Arrest
2010,2010000001389,1/5/2010 20:31:00,43,FREELAND ST,Worcester,MA,01603,2004000000428,42.245006,-71.824694,220,Burglary/Breaking & Entering
2010,2010000001390,1/5/2010 20:35:00,42,CRYSTAL ST,Worcester,MA,01603,2001000002241,42.245633,-71.822447,40A,Prostitution
2010,2010000001392,1/5/2010 20:59:00,2,DOWNING ST,Worcester,MA,01610,2001000004088,42.251389,-71.82124,40A,Prostitution
2010,2010000001408,1/5/2010 22:22:00,183,COUNTRY CLUB BLVD,Worcester,MA,01605,2003000008536,42.301646,-71.776656,240,Motor Vehicle Theft
2010,2010000001414,1/5/2010 23:03:00,159,VERNON ST,Worcester,MA,01610,2003000005350,42.243909,-71.796664,290,Destruction/Damage/Vandalism of Property
2010,2010000001422,1/6/2010 0:06:00,27,HITCHCOCK RD,Worcester,MA,01603,2005000008284,42.245227,-71.82724,13B,Simple Assault
2010,2010000001443,1/6/2010 3:44:00,141,HIGHLAND ST,Worcester,MA,01609,2001000005638,42.270877,-71.808221,90G,Liquor Law Violation
2010,2010000001450,1/6/2010 5:38:00,158,FAIRMONT AV,Worcester,MA,01604,2001000002609,42.254596,-71.779414,220,Burglary/Breaking & Entering
2010,2010000001450,1/6/2010 5:38:00,158,FAIRMONT AV,Worcester,MA,01604,2001000002609,42.254596,-71.779414,13A,Aggravated Assault
2010,2010000001468,1/7/2010 1:30:00,18,GRAFTON ST,Worcester,MA,01604,2003000001361,42.260381,-71.793863,23H,All Other Thefts
2010,2010000001470,1/6/2010 8:14:00,77,TACOMA ST,Worcester,MA,01605,2003000015737,42.305931,-71.76889,23G,Theft of Motor Vehicle Parts
2010,2010000001475,1/6/2010 8:32:00,24,JAQUES AV,Worcester,MA,01610,2003000007046,42.259903,-71.810605,250,Counterfeiting/Forgery
2010,2010000001476,1/5/2010 8:00:00,1,PROSPECT ST,Worcester,MA,01608,2001000000107,42.267543,-71.795025,23G,Theft of Motor Vehicle Parts
2010,2010000001486,1/6/2010 9:43:00,19,LAVALLEE TER,Worcester,MA,01603,2003000009489,42.237072,-71.84989,26C,Impersonation
2010,2010000001500,1/6/2010 10:41:00,25,WOODLAND ST,Worcester,MA,01610,2002000000054,42.257329,-71.816884,23H,All Other Thefts
2010,2010000001501,1/5/2010 17:00:00,38,AMES ST,Worcester,MA,01610,2003000008319,42.242348,-71.793583,23F,Theft from Motor Vehicle
2010,2010000001507,1/6/2010 11:02:00,127,PILGRIM AV,Worcester,MA,01604,2001000003439,42.254954,-71.778515,23H,All Other Thefts
2010,2010000001513,1/6/2010 11:27:00,16,ORIENT ST,Worcester,MA,01604,2003000000237,42.256751,-71.784456,90C,Disorderly Conduct
2010,2010000001513,1/6/2010 11:27:00,16,ORIENT ST,Worcester,MA,01604,2003000000237,42.256751,-71.784456,520,Weapon Law Violation
2010,2010000001513,1/6/2010 11:27:00,16,ORIENT ST,Worcester,MA,01604,2003000000237,42.256751,-71.784456,90N,Resisting Arrest
2010,2010000001514,1/6/2010 11:29:00,63,WELLINGTON ST,Worcester,MA,01610,2003000001363,42.259899,-71.809274,240,Motor Vehicle Theft
2010,2010000001528,1/6/2010 12:20:00,731,MAIN ST,Worcester,MA,01610,2003000003618,42.257639,-71.808375,120,Robbery
2010,2010000001529,1/6/2010 12:21:00,10,SYCAMORE ST,Worcester,MA,01608,2003000016384,42.258025,-71.806008,220,Burglary/Breaking & Entering
2010,2010000001529,1/6/2010 12:21:00,10,SYCAMORE ST,Worcester,MA,01608,2003000016384,42.258025,-71.806008,13A,Aggravated Assault
2010,2010000001546,1/6/2010 13:21:00,49,PROVIDENCE ST,Worcester,MA,01604,2005000008111,42.255446,-71.792555,13C,Assault - Intimidation
2010,2010000001546,1/6/2010 13:21:00,49,PROVIDENCE ST,Worcester,MA,01604,2005000008111,42.255446,-71.792555,220,Burglary/Breaking & Entering
2010,2010000001546,1/6/2010 13:21:00,49,PROVIDENCE ST,Worcester,MA,01604,2005000008111,42.255446,-71.792555,290,Destruction/Damage/Vandalism of Property
2010,2010000001549,1/6/2010 13:28:00,5,UTICA DR,Worcester,MA,01603,2005000008234,42.24551,-71.8506,26C,Impersonation
2010,2010000001580,1/6/2010 15:43:00,49,PROVIDENCE ST,Worcester,MA,01604,2005000008111,42.255446,-71.792555,13C,Assault - Intimidation
2010,2010000001588,1/6/2010 16:08:00,30,ERIE AV,Worcester,MA,01605,2001000003255,42.304171,-71.768612,240,Motor Vehicle Theft
2010,2010000001589,1/6/2010 16:17:00,49,BARCLAY ST,Worcester,MA,01604,2003000001782,42.252747,-71.788667,13A,Aggravated Assault
2010,2010000001595,1/6/2010 17:14:00,495,GROVE ST,Worcester,MA,01605,2002000000920,42.284,-71.8138,13B,Simple Assault
2010,2010000001597,1/6/2010 18:52:00,275,BURNCOAT ST,Worcester,MA,01606,2001000002079,42.305122,-71.789372,35A,Drug/Narcotic Violations
2010,2010000001606,1/6/2010 18:57:00,51,GATES ST,Worcester,MA,01610,2003000018685,42.24832,-71.820405,290,Destruction/Damage/Vandalism of Property
2010,2010000001612,1/6/2010 19:05:00,560,SOUTHWEST CUTOFF,Worcester,MA,01607,2003000000368,42.212462,-71.79681,35A,Drug/Narcotic Violations
2010,2010000001612,1/6/2010 19:05:00,560,SOUTHWEST CUTOFF,Worcester,MA,01607,2003000000368,42.212462,-71.79681,90J,Trespass of Real Property
2010,2010000001612,1/6/2010 19:05:00,560,SOUTHWEST CUTOFF,Worcester,MA,01607,2003000000368,42.212462,-71.79681,90N,Resisting Arrest
2010,2010000001634,1/6/2010 20:52:00,507,MAIN ST,Worcester,MA,01608,2003000003829,42.26194,-71.802569,250,Counterfeiting/Forgery
2010,2010000001636,1/6/2010 21:05:00,464,SUNDERLAND RD,Worcester,MA,01604,2003000015930,42.241073,-71.751624,220,Burglary/Breaking & Entering
2010,2010000001652,1/6/2010 22:20:00,20,WOODLAND ST,Worcester,MA,01610,2003000000019,42.257708,-71.817075,13A,Aggravated Assault
2010,2010000001653,1/6/2010 22:58:00,6,ENGLEWOOD AV,Worcester,MA,01603,2003000023278,42.254712,-71.833063,90D,Driving Under the Influence
2010,2010000001659,1/6/2010 23:19:00,26,LAFAYETTE ST,Worcester,MA,01608,2003000001218,42.252946,-71.801058,13A,Aggravated Assault
2010,2010000001663,1/6/2010 23:58:00,35,WILLIAM ST,Worcester,MA,01609,2003000003699,42.267268,-71.807663,90C,Disorderly Conduct
2010,2010000001675,1/7/2010 1:41:00,40,WHIPPLE ST,Worcester,MA,01607,2003000022902,42.231861,-71.797916,220,Burglary/Breaking & Entering
2010,2010000001685,1/7/2010 2:39:00,3,BOURNE ST,Worcester,MA,01606,2001000005412,42.302551,-71.80023,13B,Simple Assault
2010,2010000001700,1/7/2010 7:05:00,10,BELLEVUE ST,Worcester,MA,01609,2003000001856,42.262963,-71.816758,13B,Simple Assault
2010,2010000001705,1/6/2010 23:30:00,34,EDWARD ST,Worcester,MA,01605,2001000004752,42.269495,-71.792351,290,Destruction/Damage/Vandalism of Property
2010,2010000001709,1/7/2010 8:39:00,11,NORFOLK ST,Worcester,MA,01604,2003000017740,42.260519,-71.78672,13B,Simple Assault
2010,2010000001725,1/7/2010 10:18:00,92,HOUGHTON ST,Worcester,MA,01604,2003000018773,42.250877,-71.7854,220,Burglary/Breaking & Entering
2010,2010000001749,1/7/2010 4:00:00,17,NORTHRIDGE ST,Worcester,MA,01603,2004000001694,42.257765,-71.828691,23F,Theft from Motor Vehicle
