Year,P_INCID_NO,ACTUAL_DTE,PRIMARY_STREET_NUM,PRIMARY_STREET_NAME,PRIMARY_CITY,PRIMARY_STATE_CD,PRIMARY_ZIP_CD,PRIMARY_ADDR_NO,LATITUDE,LONGITUDE,IBR_TYPE,IBR_TYPE_DESC
2011,2011000000014,1/1/2011 0:46:00,126,AUSTIN ST,Worcester,MA,01609,2003000008211,42.261573,-71.811616,90G,Liquor Law Violation
2011,2011000000030,1/1/2011 1:09:00,39,BIRCH ST,Worcester,MA,01610,2003000000952,42.251733,-71.827361,220,Burglary/Breaking & Entering
2011,2011000000032,1/1/2011 1:12:00,336,MAIN ST,Worcester,MA,01608,2003000000719,42.265243,-71.801457,13B,Simple Assault
2011,2011000000036,1/1/2011 1:14:00,41,PLEASANT ST,Worcester,MA,01609,2003000000330,42.2635966,-71.8035386,13B,Simple Assault
2011,2011000000036,1/1/2011 1:14:00,41,PLEASANT ST,Worcester,MA,01609,2003000000330,42.2635966,-71.8035386,90C,Disorderly Conduct
2011,2011000000036,1/1/2011 1:14:00,41,PLEASANT ST,Worcester,MA,01609,2003000000330,42.2635966,-71.8035386,90N,Resisting Arrest
2011,2011000000040,1/1/2011 1:25:00,315,GROVE ST,Worcester,MA,01605,2003000001271,42.283717,-71.807144,13B,Simple Assault
2011,2011000000045,1/1/2011 1:39:00,95,HOUGHTON ST,Worcester,MA,01604,2003000009564,42.250763,-71.784774,220,Burglary/Breaking & Entering
2011,2011000000049,1/1/2011 1:48:00,501,PLANTATION ST,Worcester,MA,01605,2010000001347,42.284725,-71.762347,100,Kidnapping/Abduction
2011,2011000000049,1/1/2011 1:48:00,501,PLANTATION ST,Worcester,MA,01605,2010000001347,42.284725,-71.762347,13A,Aggravated Assault
2011,2011000000061,1/1/2011 2:07:00,1,BELLEVUE ST,Worcester,MA,01609,2001000007449,42.263375,-71.816396,13A,Aggravated Assault
2011,2011000000074,1/1/2011 2:26:00,130,INSTITUTE RD,Worcester,MA,01609,2004000001102,42.273344,-71.81404,290,Destruction/Damage/Vandalism of Property
2011,2011000000085,1/1/2011 2:46:00,384,SUNDERLAND RD,Worcester,MA,01604,2003000000180,42.241174,-71.755432,290,Destruction/Damage/Vandalism of Property
2011,2011000000094,1/1/2011 2:55:00,41,MASON ST,Worcester,MA,01609,2010000005415,42.259635,-71.818597,520,Weapon Law Violation
2011,2011000000096,1/1/2011 2:59:00,17,DEWEY ST,Worcester,MA,01610,2004000007589,42.262421,-71.818864,13B,Simple Assault
2011,2011000000098,1/1/2011 3:05:00,130,VERNON ST,Worcester,MA,01610,2003000013576,42.245378,-71.795869,13B,Simple Assault
2011,2011000000105,1/1/2011 3:23:00,96,WATER ST,Worcester,MA,01604,2001000004443,42.256413,-71.796122,13B,Simple Assault
2011,2011000000114,1/1/2011 3:57:00,5,ALLEN ST,Worcester,MA,01610,2003000007032,42.254475,-71.812997,13B,Simple Assault
2011,2011000000115,1/1/2011 4:01:00,20,ASHLAND ST,Worcester,MA,01609,2001000007631,42.264978,-71.807337,290,Destruction/Damage/Vandalism of Property
2011,2011000000121,1/1/2011 4:37:00,72,GROVE ST,Worcester,MA,01605,2003000003324,42.274829,-71.800597,280,Stolen Property Offenses
2011,2011000000121,1/1/2011 4:37:00,72,GROVE ST,Worcester,MA,01605,2003000003324,42.274829,-71.800597,90C,Disorderly Conduct
2011,2011000000121,1/1/2011 4:37:00,72,GROVE ST,Worcester,MA,01605,2003000003324,42.274829,-71.800597,520,Weapon Law Violation
2011,2011000000121,1/1/2011 4:37:00,72,GROVE ST,Worcester,MA,01605,2003000003324,42.274829,-71.800597,35A,Drug/Narcotic Violations
2011,2011000000126,1/1/2011 5:05:00,274,SHREWSBURY ST,Worcester,MA,01604,2002000000568,42.268228,-71.78159,220,Burglary/Breaking & Entering
2011,2011000000153,1/1/2011 7:44:00,4,UPSALA ST,Worcester,MA,01610,2003000000746,42.242492,-71.796876,23F,Theft from Motor Vehicle
2011,2011000000191,1/1/2011 10:42:00,45,BUTLER ST,Worcester,MA,01607,2003000022651,42.234336,-71.799442,290,Destruction/Damage/Vandalism of Property
2011,2011000000192,1/1/2011 10:43:00,77,ELM ST,Worcester,MA,01609,2001000007773,42.265777,-71.810443,23H,All Other Thefts
2011,2011000000200,1/1/2011 11:24:00,23,PRINCETON ST,Worcester,MA,01610,2003000003548,42.245161,-71.8121,290,Destruction/Damage/Vandalism of Property
2011,2011000000201,1/1/2011 11:26:00,75,SOUTHWEST CUTOFF,Worcester,MA,01604,2003000001039,42.236802,-71.747592,23F,Theft from Motor Vehicle
2011,2011000000205,1/1/2011 11:43:00,77,GRANITE ST,Worcester,MA,01604,2003000022316,42.246115,-71.786763,290,Destruction/Damage/Vandalism of Property
2011,2011000000216,1/1/2011 12:22:00,14,HERBERT RD,Worcester,MA,01602,2003000027203,42.268479,-71.831584,90F,"Family Offenses, Nonviolent"
2011,2011000000231,1/1/2011 13:43:00,6,UPLAND GARDENS DR,Worcester,MA,01607,2003000008978,42.222757,-71.804449,13A,Aggravated Assault
2011,2011000000236,1/1/2011 14:06:00,501,PLANTATION ST,Worcester,MA,01605,2010000001347,42.284725,-71.762347,23G,Theft of Motor Vehicle Parts
2011,2011000000245,1/1/2011 14:45:00,130,INSTITUTE RD,Worcester,MA,01609,2004000001102,42.273344,-71.81404,290,Destruction/Damage/Vandalism of Property
2011,2011000000247,1/1/2011 14:58:00,216,MOUNTAIN ST E,Worcester,MA,01606,2003000003427,42.316984,-71.776353,240,Motor Vehicle Theft
2011,2011000000267,1/1/2011 16:42:00,36,FAIRFAX RD,Worcester,MA,01610,2003000012762,42.242926,-71.799405,290,Destruction/Damage/Vandalism of Property
2011,2011000000267,1/1/2011 16:42:00,36,FAIRFAX RD,Worcester,MA,01610,2003000012762,42.242926,-71.799405,90C,Disorderly Conduct
2011,2011000000267,1/1/2011 16:42:00,36,FAIRFAX RD,Worcester,MA,01610,2003000012762,42.242926,-71.799405,13A,Aggravated Assault
2011,2011000000267,1/1/2011 16:42:00,36,FAIRFAX RD,Worcester,MA,01610,2003000012762,42.242926,-71.799405,90N,Resisting Arrest
2011,2011000000301,1/1/2011 18:42:00,59,GREAT BROOK VALLEY AV,Worcester,MA,01605,2003000009281,42.304528,-71.766766,23H,All Other Thefts
2011,2011000000320,1/1/2011 19:49:00,24,OREAD ST,Worcester,MA,01608,2003000000283,42.254862,-71.810988,13B,Simple Assault
2011,2011000000325,1/1/2011 20:25:00,50,WARD ST,Worcester,MA,01610,2004000007063,42.250732,-71.798646,290,Destruction/Damage/Vandalism of Property
2011,2011000000363,1/1/2011 23:18:00,25,WALL ST,Worcester,MA,01604,2003000009484,42.258114,-71.786448,90C,Disorderly Conduct
2011,2011000000369,1/1/2011 23:48:00,12,HOLLYWOOD ST,Worcester,MA,01610,2001000005621,42.258149,-71.818228,13B,Simple Assault
2011,2011000000369,1/1/2011 23:48:00,12,HOLLYWOOD ST,Worcester,MA,01610,2001000005621,42.258149,-71.818228,90N,Resisting Arrest
2011,2011000000379,1/2/2011 1:27:00,20,MAY ST,Worcester,MA,01610,2003000000310,42.255571,-71.81712,13A,Aggravated Assault
2011,2011000000386,1/2/2011 2:05:00,16,KELLEY SQ,Worcester,MA,01610,2001000002593,42.254367,-71.79753,290,Destruction/Damage/Vandalism of Property
2011,2011000000403,1/2/2011 3:23:00,24,ORNE ST,Worcester,MA,01605,2003000011469,42.279764,-71.791498,90C,Disorderly Conduct
2011,2011000000410,1/2/2011 4:43:00,57,FOX ST,Worcester,MA,01604,2003000010642,42.254131,-71.79437,90G,Liquor Law Violation
2011,2011000000410,1/2/2011 4:43:00,57,FOX ST,Worcester,MA,01604,2003000010642,42.254131,-71.79437,90C,Disorderly Conduct
2011,2011000000412,1/2/2011 4:57:00,66,HARLEM ST,Worcester,MA,01610,2003000029673,42.244666,-71.797889,90C,Disorderly Conduct
2011,2011000000419,1/2/2011 6:02:00,11,MARBLE ST,Worcester,MA,01603,2003000000449,42.24775,-71.826834,26C,Impersonation
2011,2011000000434,1/2/2011 9:22:00,439,PARK AV,Worcester,MA,01603,2010000005913,42.2553874,-71.8241605,220,Burglary/Breaking & Entering
2011,2011000000437,1/2/2011 9:34:00,70,SOUTHBRIDGE ST,Worcester,MA,01608,2002000000877,42.259804,-71.803242,290,Destruction/Damage/Vandalism of Property
2011,2011000000437,1/2/2011 9:34:00,70,SOUTHBRIDGE ST,Worcester,MA,01608,2002000000877,42.259804,-71.803242,13A,Aggravated Assault
2011,2011000000438,1/2/2011 9:35:00,24,INDIAN HILL RD,Worcester,MA,01606,2006000000271,42.306474,-71.810094,26A,False Pretense/Swindle/Confidence Game
2011,2011000000445,1/2/2011 10:21:00,204,DEWEY ST,Worcester,MA,01610,2003000010156,42.254969,-71.823195,13B,Simple Assault
2011,2011000000457,1/2/2011 11:23:00,45,UPSALA ST,Worcester,MA,01610,2003000000116,42.242098,-71.794183,13B,Simple Assault
2011,2011000000468,1/2/2011 12:15:00,765,MAIN ST,Worcester,MA,01610,2001000009216,42.257058,-71.809454,240,Motor Vehicle Theft
2011,2011000000491,1/2/2011 14:54:00,206,CHANDLER ST,Worcester,MA,01609,2003000018991,42.26049,-71.817877,220,Burglary/Breaking & Entering
2011,2011000000503,1/2/2011 15:39:00,529,LINCOLN ST,Worcester,MA,01605,2003000002244,42.294653,-71.77461,23C,Shoplifting
2011,2011000000504,1/2/2011 15:44:00,10,HEMANS ST,Worcester,MA,01605,2001000002993,42.28481,-71.803192,220,Burglary/Breaking & Entering
2011,2011000000521,1/2/2011 17:24:00,4,TROTTIER ST,Worcester,MA,01606,2003000014554,42.311967,-71.797197,23H,All Other Thefts
2011,2011000000535,1/2/2011 18:39:00,2,MEADE ST,Worcester,MA,01610,2003000012602,42.252975,-71.801121,220,Burglary/Breaking & Entering
2011,2011000000547,1/2/2011 19:20:00,55,HIGHLAND ST,Worcester,MA,01609,2001000003657,42.271128,-71.803684,13A,Aggravated Assault
2011,2011000000547,1/2/2011 19:20:00,55,HIGHLAND ST,Worcester,MA,01609,2001000003657,42.271128,-71.803684,90N,Resisting Arrest
2011,2011000000550,1/2/2011 19:21:00,320,PARK AV,Worcester,MA,01610,2003000002044,42.261168,-71.821403,120,Robbery
2011,2011000000551,1/2/2011 19:38:00,10,SIGEL ST,Worcester,MA,01610,2002000000657,42.251605,-71.801035,220,Burglary/Breaking & Entering
2011,2011000000556,1/2/2011 19:49:00,11,GREAT BROOK VALLEY AV,Worcester,MA,01605,2003000007780,42.302127,-71.764755,23H,All Other Thefts
2011,2011000000556,1/2/2011 19:49:00,11,GREAT BROOK VALLEY AV,Worcester,MA,01605,2003000007780,42.302127,-71.764755,26B,Credit Card/Automatic Teller Fraud
2011,2011000000570,1/2/2011 21:15:00,4,E CENTRAL ST,Worcester,MA,01605,2003000003217,42.266145,-71.794949,90D,Driving Under the Influence
2011,2011000000579,1/2/2011 21:53:00,261,MAIN ST,Worcester,MA,01608,2002000000768,42.266744,-71.800812,13B,Simple Assault
2011,2011000000589,1/2/2011 23:06:00,68,CHATHAM ST,Worcester,MA,01609,2003000004431,42.26249,-71.808272,220,Burglary/Breaking & Entering
2011,2011000000592,1/2/2011 14:45:00,34,WESTLAND ST,Worcester,MA,01602,2003000002885,42.273121,-71.816348,220,Burglary/Breaking & Entering
2011,2011000000598,1/3/2011 0:14:00,118,HIGHLAND ST,Worcester,MA,01609,2003000001222,42.271112,-71.807273,23F,Theft from Motor Vehicle
2011,2011000000613,1/3/2011 0:52:00,104,BELMONT ST,Worcester,MA,01605,2003000021773,42.271942,-71.792318,290,Destruction/Damage/Vandalism of Property
2011,2011000000654,1/3/2011 7:47:00,68,STAFFORD ST,Worcester,MA,01603,2001000007766,42.240659,-71.843258,23C,Shoplifting
2011,2011000000657,1/3/2011 8:10:00,38,NEW VISTA LN,Worcester,MA,01605,2003000000801,42.305429,-71.772085,250,Counterfeiting/Forgery
2011,2011000000660,1/2/2011 20:30:00,1039,MAIN ST,Worcester,MA,01603,2003000006578,42.245968,-71.829604,23F,Theft from Motor Vehicle
2011,2011000000661,1/3/2011 8:33:00,276,GRAFTON ST,Worcester,MA,01604,2003000006022,42.256055,-71.788157,26B,Credit Card/Automatic Teller Fraud
2011,2011000000661,1/3/2011 8:33:00,276,GRAFTON ST,Worcester,MA,01604,2003000006022,42.256055,-71.788157,23H,All Other Thefts
2011,2011000000670,1/2/2011 15:00:00,532,W BOYLSTON ST,Worcester,MA,01606,2003000001372,42.310008,-71.798135,290,Destruction/Damage/Vandalism of Property
2011,2011000000674,1/2/2011 12:00:00,5,GOLD ST,Worcester,MA,01608,2003000003455,42.257495,-71.798533,23G,Theft of Motor Vehicle Parts
