Year,P_INCID_NO,ACTUAL_DTE,PRIMARY_STREET_NUM,PRIMARY_STREET_NAME,PRIMARY_CITY,PRIMARY_STATE_CD,PRIMARY_ZIP_CD,PRIMARY_ADDR_NO,LATITUDE,LONGITUDE,IBR_TYPE,IBR_TYPE_DESC
2019,2019000000226,1/1/2019 16:01:00,117,GOLD STAR BLVD,Worcester,MA,01606,2001000006877,42.290024,-71.803758,23C,Shoplifting
2019,2019000000228,1/1/2019 16:07:00,112,EASTERN AV,Worcester,MA,01605,2010000002140,42.270627,-71.790148,13B,Simple Assault
2019,2019000000244,1/1/2019 17:03:00,63,COHASSET ST,Worcester,MA,01604,2010000001626,42.254596,-71.779414,13B,Simple Assault
2019,2019000000262,1/1/2019 17:59:00,59,ACTON ST,Worcester,MA,01604,2001000000396,42.2498,-71.7876,90Z,All Other Offenses
2019,2019000000273,1/1/2019 18:32:00,25,QUEEN ST,Worcester,MA,01609,2001000002141,42.259288,-71.813607,13C,Assault - Intimidation
2019,2019000000296,1/1/2019 19:35:00,14,ORNE ST,Worcester,MA,01605,2010000002860,42.280572,-71.793176,290,Destruction/Damage/Vandalism of Property
2019,2019000000300,1/1/2019 19:45:00,7,SYCAMORE ST,Worcester,MA,01608,2001000006207,42.258571,-71.806605,13B,Simple Assault
2019,2019000000342,1/1/2019 23:11:00,87,MORELAND ST,Worcester,MA,01609,2001000006996,42.283302,-71.841355,13B,Simple Assault
2019,2019000000350,1/1/2019 23:41:00,7,CLARKSON ST,Worcester,MA,01604,2001000001997,42.2556,-71.79195,13A,Aggravated Assault
2019,2019000000350,1/1/2019 23:41:00,7,CLARKSON ST,Worcester,MA,01604,2001000001997,42.2556,-71.79195,90G,Liquor Law Violation
2019,2019000000350,1/1/2019 23:41:00,7,CLARKSON ST,Worcester,MA,01604,2001000001997,42.2556,-71.79195,90J,Trespass of Real Property
2019,2019000000350,1/1/2019 23:41:00,7,CLARKSON ST,Worcester,MA,01604,2001000001997,42.2556,-71.79195,90N,Resisting Arrest
2019,2019000000383,1/2/2019 2:57:00,1050,MAIN ST,Worcester,MA,01603,2010000002481,42.246161,-71.830202,90N,Resisting Arrest
2019,2019000000437,1/2/2019 8:59:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007722,42.230005,-71.790877,23C,Shoplifting
2019,2019000000450,1/2/2019 9:30:00,8,MOTT ST,Worcester,MA,01604,2001000002165,42.254264,-71.791485,35A,Drug/Narcotic Violations
2019,2019000000477,1/2/2019 10:54:00,42,SIGEL ST,Worcester,MA,01610,2001000002987,42.251265,-71.802497,23F,Theft from Motor Vehicle
2019,2019000000485,1/2/2019 11:11:00,43,AETNA ST,Worcester,MA,01604,2001000005963,42.253403,-71.788381,35A,Drug/Narcotic Violations
2019,2019000000501,1/2/2019 12:06:00,46,ELM ST,Worcester,MA,01609,2010000002283,42.264832,-71.805474,23H,All Other Thefts
2019,2019000000512,1/2/2019 12:41:00,49,AUSTIN ST,Worcester,MA,01609,2001000006753,42.260961,-71.806466,90G,Liquor Law Violation
2019,2019000000512,1/2/2019 12:41:00,49,AUSTIN ST,Worcester,MA,01609,2001000006753,42.260961,-71.806466,90J,Trespass of Real Property
2019,2019000000516,1/2/2019 12:51:00,18,PATTISON ST,Worcester,MA,01604,2001000006385,42.252351,-71.79451,23H,All Other Thefts
2019,2019000000519,1/2/2019 12:57:00,225,MAIN ST,Worcester,MA,01608,2010000004815,42.266581,-71.7953,13C,Assault - Intimidation
2019,2019000000531,1/2/2019 13:39:00,720,MAIN ST,Worcester,MA,01610,2010000002582,42.257776,-71.808119,13B,Simple Assault
2019,2019000000535,1/2/2019 13:47:00,7,MOTT ST,Worcester,MA,01604,2001000002165,42.254264,-71.791485,90Z,All Other Offenses
2019,2019000000539,1/2/2019 13:57:00,521,GRAFTON ST,Worcester,MA,01604,2010000002924,42.250497,-71.779069,13B,Simple Assault
2019,2019000000542,1/2/2019 14:05:00,1,VALLEY ST,Worcester,MA,01610,2001000006561,42.256364,-71.812284,35A,Drug/Narcotic Violations
2019,2019000000548,1/2/2019 14:18:00,5,KENYON AV,Worcester,MA,01604,2001000000816,42.250672,-71.781568,13A,Aggravated Assault
2019,2019000000555,1/2/2019 14:49:00,337,BRIDLE PATH,Worcester,MA,01604,2001000004631,42.253496,-71.751329,23F,Theft from Motor Vehicle
2019,2019000000561,1/2/2019 15:05:00,46,EDGEWORTH ST,Worcester,MA,01605,2001000002783,42.283665,-71.801067,240,Motor Vehicle Theft
2019,2019000000568,1/2/2019 15:17:00,59,ACTON ST,Worcester,MA,01604,2001000000396,42.2498,-71.7876,13C,Assault - Intimidation
2019,2019000000584,1/2/2019 15:50:00,25,ARBUTUS RD,Worcester,MA,01606,2010000002311,42.314886,-71.790014,23F,Theft from Motor Vehicle
2019,2019000000584,1/2/2019 15:50:00,25,ARBUTUS RD,Worcester,MA,01606,2010000002311,42.314886,-71.790014,26B,Credit Card/Automatic Teller Fraud
2019,2019000000586,1/2/2019 16:00:00,20,IRVING ST,Worcester,MA,01609,2010000002363,42.263744,-71.80598,13B,Simple Assault
2019,2019000000599,1/2/2019 16:48:00,25,QUEEN ST,Worcester,MA,01609,2001000002141,42.259288,-71.813607,23H,All Other Thefts
2019,2019000000607,1/2/2019 17:04:00,862,MAIN ST,Worcester,MA,01610,2010000002020,42.255728,-71.818319,23H,All Other Thefts
2019,2019000000664,1/2/2019 19:50:00,64,DELAWANDA DR,Worcester,MA,01603,2001000007272,42.247597,-71.848964,290,Destruction/Damage/Vandalism of Property
2019,2019000000670,1/2/2019 20:05:00,222,SUMMER ST,Worcester,MA,01604,2001000005436,42.263179,-71.794309,13A,Aggravated Assault
2019,2019000000676,1/2/2019 20:20:00,109,BEACON ST,Worcester,MA,01608,2001000005393,42.254821,-71.80904,90J,Trespass of Real Property
2019,2019000000686,1/2/2019 21:03:00,660,MAIN ST,Worcester,MA,01610,2010000002925,42.259444,-71.805365,90J,Trespass of Real Property
2019,2019000000688,1/2/2019 21:32:00,37,ILLINOIS ST,Worcester,MA,01610,2001000006635,42.247022,-71.819233,90G,Liquor Law Violation
2019,2019000000701,1/2/2019 22:42:00,2,SOUTHBRIDGE ST,Worcester,MA,01608,2010000002121,42.261154,-71.803502,23D,Theft from Building
2019,2019000000721,1/3/2019 0:26:00,101,PLANTATION ST,WORCESTER,MA,01604,2010000001873,42.257585,-71.782514,23F,Theft from Motor Vehicle
2019,2019000000722,1/3/2019 0:28:00,937,MAIN ST,Worcester,MA,01610,2010000001842,42.25055,-71.821589,90C,Disorderly Conduct
2019,2019000000722,1/3/2019 0:28:00,937,MAIN ST,Worcester,MA,01610,2010000001842,42.25055,-71.821589,90N,Resisting Arrest
2019,2019000000773,1/3/2019 4:11:00,719,SOUTHBRIDGE ST,Worcester,MA,01610,2010000005603,42.2426179,-71.8115522,120,Robbery
2019,2019000000785,1/3/2019 6:29:00,2,WASHINGTON SQ,Worcester,MA,01604,2001000001572,42.261991,-71.794807,90C,Disorderly Conduct
2019,2019000000785,1/3/2019 6:29:00,2,WASHINGTON SQ,Worcester,MA,01604,2001000001572,42.261991,-71.794807,90J,Trespass of Real Property
2019,2019000000797,1/3/2019 7:20:00,16,BLOSSOM ST,Worcester,MA,01609,2010000002584,42.265262,-71.815051,90J,Trespass of Real Property
2019,2019000000806,1/3/2019 8:17:00,128,PROVIDENCE ST,Worcester,MA,01604,2010000001709,42.24811,-71.793032,220,Burglary/Breaking & Entering
2019,2019000000823,1/3/2019 9:04:00,45,GARRISON AV,Worcester,MA,01606,2001000002969,42.312331,-71.780323,26A,False Pretense/Swindle/Confidence Game
2019,2019000000832,1/3/2019 9:16:00,150,IRVING ST,Worcester,MA,01609,2001000007167,42.259499,-71.808528,35A,Drug/Narcotic Violations
2019,2019000000842,1/3/2019 9:38:00,71,PAINE ST,Worcester,MA,01605,2001000003602,42.281272,-71.794055,240,Motor Vehicle Theft
2019,2019000000847,1/3/2019 9:47:00,47,VERNON ST,Worcester,MA,01610,2010000002598,42.252235,-71.795659,13B,Simple Assault
2019,2019000000863,1/3/2019 10:22:00,60,FOSTER ST,Worcester,MA,01608,2004000003025,42.264253,-71.798544,35A,Drug/Narcotic Violations
2019,2019000000865,1/3/2019 10:24:00,60,FOSTER ST,Worcester,MA,01608,2004000003025,42.264253,-71.798544,35A,Drug/Narcotic Violations
2019,2019000000869,1/3/2019 10:31:00,1,HIGHLAND ST,Worcester,MA,01608,2001000001333,42.2713673,-71.8003182,280,Stolen Property Offenses
2019,2019000000869,1/3/2019 10:31:00,1,HIGHLAND ST,Worcester,MA,01608,2001000001333,42.2713673,-71.8003182,290,Destruction/Damage/Vandalism of Property
2019,2019000000869,1/3/2019 10:31:00,1,HIGHLAND ST,Worcester,MA,01608,2001000001333,42.2713673,-71.8003182,90Z,All Other Offenses
2019,2019000000871,1/3/2019 10:37:00,17,LOUISE ST,Worcester,MA,01607,2001000006894,42.24038,-71.796081,220,Burglary/Breaking & Entering
2019,2019000000880,1/3/2019 11:07:00,11,AMES ST,Worcester,MA,01610,2010000002344,42.243642,-71.796836,35A,Drug/Narcotic Violations
2019,2019000000882,1/3/2019 11:12:00,116,HOUGHTON ST,Worcester,MA,01604,2001000002844,42.249373,-71.784817,13B,Simple Assault
2019,2019000000899,1/3/2019 10:50:00,,MAIN ST/ HIGHLAND ST,Worcester,MA,01608,2010000002460,42.2742,-71.800462,23G,Theft of Motor Vehicle Parts
2019,2019000000901,1/3/2019 11:59:00,109,LAKEWOOD ST,Worcester,MA,01603,2001000007595,42.248239,-71.836469,90Z,All Other Offenses
2019,2019000000916,1/3/2019 12:28:00,22,ELLSWORTH ST,Worcester,MA,01610,2010000002430,42.252018,-71.800146,35A,Drug/Narcotic Violations
2019,2019000000916,1/3/2019 12:28:00,22,ELLSWORTH ST,Worcester,MA,01610,2010000002430,42.252018,-71.800146,90Z,All Other Offenses
2019,2019000000928,1/3/2019 13:06:00,185,MADISON ST,Worcester,MA,01610,2010000001379,42.255902,-71.800136,35A,Drug/Narcotic Violations
2019,2019000000931,1/3/2019 13:06:00,4,WAYNE ST,Worcester,MA,01603,2001000001804,42.244293,-71.838973,26F,Identity Theft
2019,2019000000937,1/3/2019 13:26:00,15,WAYNE ST,Worcester,MA,01603,2001000001805,42.244408,-71.838558,13C,Assault - Intimidation
2019,2019000000947,1/3/2019 13:56:00,948,W BOYLSTON ST,Worcester,MA,01606,2010000002856,42.325527,-71.792797,26E,Wire Fraud
2019,2019000000950,1/3/2019 14:09:00,62,VERNON ST,Worcester,MA,01610,2010000002152,42.250391,-71.795136,13B,Simple Assault
2019,2019000000954,1/3/2019 14:20:00,340,MAIN ST,Worcester,MA,01608,2010000001690,42.265609,-71.801307,23H,All Other Thefts
2019,2019000000957,1/3/2019 14:31:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007722,42.230005,-71.790877,23C,Shoplifting
2019,2019000000961,1/3/2019 14:46:00,5,SILVER ST,Worcester,MA,01610,2001000002623,42.255218,-71.815928,290,Destruction/Damage/Vandalism of Property
2019,2019000000971,1/3/2019 15:15:00,14,W BOYLSTON ST,Worcester,MA,01606,2010000001810,42.288451,-71.807426,270,Embezzlement
2019,2019000000984,1/3/2019 16:03:00,244,PLEASANT ST,Worcester,MA,01609,2010000002804,42.263996,-71.809252,13B,Simple Assault
2019,2019000000984,1/3/2019 16:03:00,244,PLEASANT ST,Worcester,MA,01609,2010000002804,42.263996,-71.809252,220,Burglary/Breaking & Entering
2019,2019000000984,1/3/2019 16:03:00,244,PLEASANT ST,Worcester,MA,01609,2010000002804,42.263996,-71.809252,90C,Disorderly Conduct
2019,2019000000993,1/3/2019 16:37:00,10,LAKESIDE AV,Worcester,MA,01603,2001000005110,42.250381,-71.833113,23G,Theft of Motor Vehicle Parts
2019,2019000001009,1/3/2019 17:21:00,7,BERKSHIRE ST,Worcester,MA,01609,2001000006393,42.269603,-71.809532,13B,Simple Assault
2019,2019000001027,1/3/2019 17:55:00,55,OAKWOOD LN,Worcester,MA,01604,2001000005555,42.236769,-71.756196,13B,Simple Assault
2019,2019000001027,1/3/2019 17:55:00,55,OAKWOOD LN,Worcester,MA,01604,2001000005555,42.236769,-71.756196,90Z,All Other Offenses
2019,2019000001030,1/3/2019 18:04:00,30,WELLINGTON ST,Worcester,MA,01610,,,,90J,Trespass of Real Property
2019,2019000001074,1/3/2019 20:20:00,429,MAIN ST,Worcester,MA,01608,2010000002594,42.263408,-71.802173,520,Weapon Law Violation
2019,2019000001074,1/3/2019 20:20:00,429,MAIN ST,Worcester,MA,01608,2010000002594,42.263408,-71.802173,90C,Disorderly Conduct
2019,2019000001074,1/3/2019 20:20:00,429,MAIN ST,Worcester,MA,01608,2010000002594,42.263408,-71.802173,90G,Liquor Law Violation
2019,2019000001084,1/3/2019 21:25:00,835,MAIN ST,Worcester,MA,01610,2010000002154,42.254722,-71.813609,270,Embezzlement
2019,2019000001090,1/3/2019 22:00:00,205,CHANDLER ST,Worcester,MA,01609,2010000002198,42.260649,-71.817497,13A,Aggravated Assault
2019,2019000001107,1/3/2019 23:43:00,54,OUTLOOK DR,Worcester,MA,01602,2001000005539,42.260887,-71.851904,220,Burglary/Breaking & Entering
2019,2019000001147,1/4/2019 1:47:00,221,PARK AV,Worcester,MA,01609,2010000002472,42.271391,-71.815443,35A,Drug/Narcotic Violations
2019,2019000001157,1/4/2019 2:24:00,1168,MAIN ST,Worcester,MA,01603,2010000001962,42.244449,-71.836705,250,Counterfeiting/Forgery
2019,2019000001157,1/4/2019 2:24:00,1168,MAIN ST,Worcester,MA,01603,2010000001962,42.244449,-71.836705,26A,False Pretense/Swindle/Confidence Game
2019,2019000001163,1/4/2019 3:39:00,657,MAIN ST,Worcester,MA,01610,2010000002925,42.259444,-71.805365,13B,Simple Assault
2019,2019000001163,1/4/2019 3:39:00,657,MAIN ST,Worcester,MA,01610,2010000002925,42.259444,-71.805365,220,Burglary/Breaking & Entering
2019,2019000001163,1/4/2019 3:39:00,657,MAIN ST,Worcester,MA,01610,2010000002925,42.259444,-71.805365,90Z,All Other Offenses
2019,2019000001167,1/4/2019 3:48:00,34,LAUREL ST,Worcester,MA,01608,2001000004073,42.26964,-71.794298,13A,Aggravated Assault
2019,2019000001167,1/4/2019 3:48:00,34,LAUREL ST,Worcester,MA,01608,2001000004073,42.26964,-71.794298,280,Stolen Property Offenses
2019,2019000001167,1/4/2019 3:48:00,34,LAUREL ST,Worcester,MA,01608,2001000004073,42.26964,-71.794298,520,Weapon Law Violation
2019,2019000001167,1/4/2019 3:48:00,34,LAUREL ST,Worcester,MA,01608,2001000004073,42.26964,-71.794298,90C,Disorderly Conduct
2019,2019000001167,1/4/2019 3:48:00,34,LAUREL ST,Worcester,MA,01608,2001000004073,42.26964,-71.794298,90N,Resisting Arrest
2019,2019000001170,1/4/2019 4:34:00,19,ENGLEWOOD AV,Worcester,MA,01603,2001000004068,42.255169,-71.834705,13B,Simple Assault
2019,2019000001180,1/4/2019 6:40:00,100,LAKEWOOD ST,Worcester,MA,01603,2001000007595,42.248239,-71.836469,13B,Simple Assault
2019,2019000001208,1/4/2019 8:12:00,147,DORCHESTER ST,Worcester,MA,01604,2010000001769,42.252105,-71.785251,290,Destruction/Damage/Vandalism of Property
2019,2019000001238,1/4/2019 9:48:00,35,ARBUTUS RD,Worcester,MA,01606,2010000002311,42.314886,-71.790014,23F,Theft from Motor Vehicle
2019,2019000001263,1/4/2019 11:07:00,35,FRUIT ST,Worcester,MA,01609,2010000002051,42.26684,-71.810585,13B,Simple Assault
2019,2019000001291,1/4/2019 12:04:00,44,TEMPLE ST,Worcester,MA,01604,2001000006529,42.259302,-71.798183,240,Motor Vehicle Theft
2019,2019000001310,1/4/2019 12:52:00,163,MADISON ST,Worcester,MA,01610,2010000001379,42.255902,-71.800136,13A,Aggravated Assault
2019,2019000001313,1/2/2019 14:00:00,185,SALISBURY ST,Worcester,MA,01609,2010000002060,42.278146,-71.810012,290,Destruction/Damage/Vandalism of Property
2019,2019000001315,1/4/2019 13:05:00,20,MURRAY AV,Worcester,MA,01609,2010000002233,42.260007,-71.80591,35A,Drug/Narcotic Violations
2019,2019000001341,1/4/2019 13:57:00,9,LINCOLN SQ,Worcester,MA,01605,2001000001920,42.297972,-71.766587,90Z,All Other Offenses
2019,2019000001365,1/4/2019 15:17:00,484,MAIN ST,Worcester,MA,01608,2010000002678,42.26269,-71.802515,13A,Aggravated Assault
2019,2019000001366,1/4/2019 15:19:00,179,BURNCOAT ST,Worcester,MA,01606,2010000001956,42.295412,-71.790641,23D,Theft from Building
2019,2019000001373,1/4/2019 15:37:00,67,ILLINOIS ST,Worcester,MA,01610,2001000006635,42.247022,-71.819233,23H,All Other Thefts
2019,2019000001376,1/4/2019 15:52:00,49,PLEASANT VALLEY DR,Worcester,MA,01605,2001000002056,42.295422,-71.778186,26B,Credit Card/Automatic Teller Fraud
2019,2019000001388,1/4/2019 16:15:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007722,42.230005,-71.790877,23C,Shoplifting
2019,2019000001407,1/4/2019 17:05:00,112,HARDING ST,Worcester,MA,01604,2010000006571,42.2587436,-71.7951766,11D,Forcible Fondling
2019,2019000001410,1/4/2019 17:12:00,116,HOUGHTON ST,Worcester,MA,01604,2001000002844,42.249373,-71.784817,13B,Simple Assault
2019,2019000001412,1/4/2019 17:20:00,95,CHANDLER ST,Worcester,MA,01609,2010000002167,42.260408,-71.807924,13B,Simple Assault
2019,2019000001420,1/4/2019 17:47:00,1,SHELBY ST,Worcester,MA,01605,,,,23D,Theft from Building
2019,2019000001455,1/4/2019 20:15:00,55,PEARL ST,Worcester,MA,01608,2010000002942,42.26392,-71.802012,35A,Drug/Narcotic Violations
2019,2019000001456,1/4/2019 20:19:00,2,NORTON ST,Worcester,MA,01605,2001000007198,42.286374,-71.791083,13B,Simple Assault
2019,2019000001460,1/4/2019 20:37:00,29,SUNDERLAND RD,Worcester,MA,01604,2010000002944,42.247174,-71.773762,23H,All Other Thefts
2019,2019000001482,1/4/2019 21:48:00,82,ELM ST,Worcester,MA,01609,,,,220,Burglary/Breaking & Entering
2019,2019000001487,1/4/2019 22:11:00,6,FRUIT ST,Worcester,MA,01609,2010000002579,42.264149,-71.811011,23F,Theft from Motor Vehicle
2019,2019000001487,1/4/2019 22:11:00,6,FRUIT ST,Worcester,MA,01609,2010000002579,42.264149,-71.811011,290,Destruction/Damage/Vandalism of Property
2019,2019000001542,1/5/2019 1:21:00,112,GREEN ST,Worcester,MA,01604,2001000006509,42.257319,-71.797725,13B,Simple Assault
2019,2019000001542,1/5/2019 1:21:00,112,GREEN ST,Worcester,MA,01604,2001000006509,42.257319,-71.797725,90J,Trespass of Real Property
2019,2019000001542,1/5/2019 1:21:00,112,GREEN ST,Worcester,MA,01604,2001000006509,42.257319,-71.797725,90N,Resisting Arrest
2019,2019000001552,1/5/2019 1:43:00,43,PLEASANT ST,Worcester,MA,01609,2001000000696,42.263418,-71.802218,13B,Simple Assault
2019,2019000001552,1/5/2019 1:43:00,43,PLEASANT ST,Worcester,MA,01609,2001000000696,42.263418,-71.802218,90C,Disorderly Conduct
2019,2019000001562,1/5/2019 2:11:00,186,STAFFORD ST,Worcester,MA,01603,2003000003489,42.236211,-71.8499,290,Destruction/Damage/Vandalism of Property
2019,2019000001603,1/5/2019 7:13:00,23,HENCHMAN ST,Worcester,MA,01605,2001000002111,42.276695,-71.796705,13B,Simple Assault
2019,2019000001604,1/5/2019 7:18:00,66,WINDSOR ST,Worcester,MA,01605,2001000005617,42.283343,-71.789764,220,Burglary/Breaking & Entering
2019,2019000001604,1/5/2019 7:18:00,66,WINDSOR ST,Worcester,MA,01605,2001000005617,42.283343,-71.789764,26A,False Pretense/Swindle/Confidence Game
2019,2019000001610,1/5/2019 8:10:00,44,W BOYLSTON ST,Worcester,MA,01606,2012000000568,42.2895653,-71.8061948,23C,Shoplifting
2019,2019000001613,1/5/2019 8:38:00,9,ASTRID AV,Worcester,MA,01610,2001000001468,42.241546,-71.792825,220,Burglary/Breaking & Entering
2019,2019000001613,1/5/2019 8:38:00,9,ASTRID AV,Worcester,MA,01610,2001000001468,42.241546,-71.792825,290,Destruction/Damage/Vandalism of Property
2019,2019000001616,1/5/2019 8:57:00,104,BELMONT ST,Worcester,MA,01605,2010000002380,42.271933,-71.793473,120,Robbery
2019,2019000001624,1/5/2019 9:30:00,42,HOUGHTON ST,Worcester,MA,01604,2010000001636,42.255687,-71.786262,220,Burglary/Breaking & Entering
2019,2019000001631,1/5/2019 10:12:00,1180,MILLBURY ST,Worcester,MA,01607,2010000002801,42.224641,-71.785373,220,Burglary/Breaking & Entering
2019,2019000001634,1/5/2019 10:13:00,45,ACTON ST,Worcester,MA,01604,2001000006120,42.250703,-71.785112,13A,Aggravated Assault
2019,2019000001659,1/5/2019 11:57:00,8,GRAFTON ST,Worcester,MA,01604,2010000001686,42.255923,-71.78589,290,Destruction/Damage/Vandalism of Property
2019,2019000001686,1/5/2019 13:50:00,487,PARK AV,Worcester,MA,01610,2005000011204,42.25357,-71.8267088,26A,False Pretense/Swindle/Confidence Game
2019,2019000001710,1/5/2019 15:02:00,154,INGLESIDE AV,Worcester,MA,01604,2001000004468,42.254525,-71.780325,23H,All Other Thefts
2019,2019000001721,1/5/2019 16:07:00,56,PLEASANT ST,Worcester,MA,01609,2010000001677,42.2635958,-71.8039421,13A,Aggravated Assault
2019,2019000001723,1/5/2019 16:29:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007722,42.230005,-71.790877,23C,Shoplifting
2019,2019000001723,1/5/2019 16:29:00,25,TOBIAS BOLAND WAY,Worcester,MA,01607,2005000007722,42.230005,-71.790877,90C,Disorderly Conduct
2019,2019000001755,1/5/2019 18:21:00,18,JUNE ST TER,Worcester,MA,01602,2001000004688,42.263861,-71.850314,220,Burglary/Breaking & Entering
2019,2019000001790,1/5/2019 21:15:00,73,OUTLOOK DR,Worcester,MA,01602,2001000006937,42.257522,-71.852728,23H,All Other Thefts
2019,2019000001804,1/5/2019 22:13:00,16,BLOSSOM ST,Worcester,MA,01609,2010000002584,42.265262,-71.815051,90J,Trespass of Real Property
2019,2019000001868,1/6/2019 1:44:00,66,HOUGHTON ST,Worcester,MA,01604,2010000000008,42.253302,-71.785211,13A,Aggravated Assault
2019,2019000001871,1/6/2019 2:03:00,271,GRAFTON ST,Worcester,MA,01604,2010000001692,42.256279,-71.788609,90C,Disorderly Conduct
2019,2019000001883,1/6/2019 3:12:00,404,W BOYLSTON ST,Worcester,MA,01606,2010000001897,42.305235,-71.800547,220,Burglary/Breaking & Entering
2019,2019000001915,1/6/2019 8:44:00,59,EVELYN ST,Worcester,MA,01607,2001000003766,42.224464,-71.797697,220,Burglary/Breaking & Entering
2019,2019000001939,1/6/2019 10:58:00,370,HAMILTON ST,Worcester,MA,01604,2010000001879,42.258242,-71.76668,290,Destruction/Damage/Vandalism of Property
2019,2019000001941,1/6/2019 11:06:00,79,CONSTITUTION AV,Worcester,MA,01605,2001000006581,42.30554,-71.770483,23G,Theft of Motor Vehicle Parts
2019,2019000001953,1/6/2019 11:42:00,130,VERNON ST,Worcester,MA,01610,2010000002381,42.245362,-71.795256,13B,Simple Assault
2019,2019000001953,1/6/2019 11:42:00,130,VERNON ST,Worcester,MA,01610,2010000002381,42.245362,-71.795256,290,Destruction/Damage/Vandalism of Property
2019,2019000001957,1/6/2019 11:49:00,15,BIRCH ST,Worcester,MA,01610,2001000004034,42.253614,-71.826738,290,Destruction/Damage/Vandalism of Property
2019,2019000001968,1/6/2019 12:28:00,111,DORCHESTER ST,Worcester,MA,01604,2010000001739,42.25172,-71.788246,370,Pornography/Obscene Material
2019,2019000001976,1/6/2019 13:06:00,62,ELM ST,Worcester,MA,01609,2010000002528,42.265613,-71.807757,13B,Simple Assault
2019,2019000001977,1/6/2019 13:11:00,425,PLEASANT ST,Worcester,MA,01609,2010000001732,42.263416,-71.816284,290,Destruction/Damage/Vandalism of Property
2019,2019000001984,1/6/2019 13:57:00,34,CHESTNUT ST,Worcester,MA,01609,2001000006983,42.266934,-71.803799,23H,All Other Thefts
2019,2019000001987,1/6/2019 14:15:00,306,CAMBRIDGE ST,Worcester,MA,01603,2001000004505,42.243566,-71.818332,13B,Simple Assault
2019,2019000001987,1/6/2019 14:15:00,306,CAMBRIDGE ST,Worcester,MA,01603,2001000004505,42.243566,-71.818332,220,Burglary/Breaking & Entering
